id_municipio,sigla_uf,domicilios,populacao,area,taxa_alfabetizacao,idade_mediana,razao_sexo,indice_envelhecimento,populacao_indigena,populacao_indigena_terra_indigena,populacao_quilombola,populacao_quilombola_territorio_quilombola
1714880,TO,3517.0,10352.0,1568.0,0.87664,31.0,108.05,42.39,1.0,0.0,0.0,0.0
1715101,TO,1330.0,3956.0,2678.0,0.90528,31.0,102.09,39.68,20.0,0.0,32.0,28.0
1718204,TO,21365.0,64233.0,4435.0,0.93536,31.0,98.45,34.53,171.0,0.0,104.0,0.0
1702158,TO,1468.0,4300.0,835.0,0.87331,31.0,104.36,38.28,5.0,0.0,0.0,0.0
2901155,BA,5148.0,15088.0,822.0,0.82511,32.0,101.64,45.59,315.0,0.0,4698.0,0.0
2915353,BA,4088.0,12282.0,4310.0,0.80955,32.0,104.88,42.99,47.0,0.0,1959.0,0.0
2929909,BA,15891.0,46112.0,2402.0,0.89172,32.0,95.07,47.59,120.0,0.0,4307.0,808.0
2925253,BA,6302.0,17928.0,530.0,0.80751,32.0,97.69,48.38,126.0,0.0,1521.0,0.0
2902807,BA,8633.0,25948.0,1657.0,0.86269,32.0,101.81,42.3,64.0,0.0,503.0,0.0
2922003,BA,13376.0,37876.0,1788.0,0.87212,32.0,98.09,35.7,504.0,0.0,32.0,0.0
2905305,BA,5814.0,17460.0,644.0,0.83578,32.0,102.13,42.22,6.0,0.0,1424.0,0.0
2914604,BA,25983.0,74348.0,319.0,0.91692,32.0,92.15,37.52,662.0,0.0,2427.0,0.0
2927705,BA,10434.0,28741.0,1463.0,0.8881,32.0,98.35,36.07,7056.0,2650.0,2.0,0.0
2901700,BA,3438.0,11144.0,294.0,0.79402,32.0,94.45,50.35,149.0,0.0,3756.0,0.0
2916856,BA,5542.0,15698.0,548.0,0.83354,32.0,95.32,41.92,23.0,0.0,474.0,0.0
2902104,BA,16939.0,48235.0,1496.0,0.73158,32.0,99.56,50.24,607.0,0.0,0.0,0.0
2916500,BA,11341.0,31634.0,1558.0,0.71182,32.0,102.49,47.62,77.0,0.0,76.0,0.0
2915007,BA,4536.0,13455.0,1332.0,0.78986,32.0,100.03,50.57,77.0,0.0,1115.0,0.0
2923001,BA,13677.0,39418.0,1316.0,0.86528,32.0,96.43,40.25,744.0,0.0,2709.0,0.0
2931202,BA,6308.0,18003.0,454.0,0.80532,32.0,99.36,39.8,44.0,0.0,2170.0,412.0
2932804,BA,5926.0,16253.0,634.0,0.83336,32.0,98.28,47.55,91.0,0.0,122.0,0.0
2913200,BA,9147.0,26265.0,1740.0,0.86818,32.0,96.07,44.42,1108.0,367.0,463.0,0.0
2906006,BA,24287.0,71265.0,7162.0,0.81533,32.0,98.92,45.68,224.0,0.0,12722.0,0.0
2920452,BA,3572.0,13871.0,3130.0,0.88602,32.0,105.96,46.79,55.0,0.0,721.0,0.0
2933505,BA,8317.0,24421.0,655.0,0.75066,32.0,102.85,36.98,149.0,0.0,3693.0,0.0
2923704,BA,9008.0,29249.0,2625.0,0.81316,32.0,100.93,45.98,93.0,0.0,5474.0,0.0
2924678,BA,3218.0,10940.0,193.0,0.81495,32.0,105.16,36.38,8.0,0.0,0.0,0.0
2905503,BA,4290.0,13073.0,458.0,0.78886,32.0,97.61,51.19,51.0,0.0,892.0,0.0
2907905,BA,5711.0,17221.0,168.0,0.81779,32.0,95.17,43.54,194.0,0.0,1976.0,0.0
2928406,BA,9133.0,27339.0,6030.0,0.83933,32.0,104.63,48.06,0.0,0.0,227.0,0.0
2923506,BA,3592.0,10276.0,737.0,0.91148,32.0,97.54,47.32,129.0,0.0,976.0,0.0
2928802,BA,17409.0,52213.0,360.0,0.84872,32.0,90.22,43.68,147.0,0.0,105.0,0.0
2917334,BA,3501.0,11103.0,1525.0,0.80027,32.0,101.85,45.55,1.0,0.0,0.0,0.0
2922656,BA,5719.0,18350.0,465.0,0.78463,32.0,100.79,43.66,11.0,0.0,2751.0,0.0
2906808,BA,12743.0,37402.0,1352.0,0.79806,32.0,101.13,51.27,115.0,0.0,1751.0,0.0
2913457,BA,4484.0,13134.0,591.0,0.80611,32.0,106.1,39.06,39.0,0.0,867.0,0.0
2909208,BA,6026.0,17047.0,797.0,0.68298,32.0,105.17,49.25,1.0,0.0,0.0,0.0
2923902,BA,3294.0,9357.0,626.0,0.82169,32.0,102.55,47.09,3236.0,1789.0,0.0,0.0
2905909,BA,10093.0,30624.0,2915.0,0.79355,32.0,102.45,45.55,76.0,0.0,2.0,0.0
2902906,BA,12260.0,36493.0,766.0,0.77711,32.0,97.03,45.06,153.0,0.0,0.0,0.0
2302800,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2301950,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2303709,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,5790.0,129.72282608695653,262.0
2309102,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2304251,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2311405,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2312106,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2307106,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2306306,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2303006,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2302602,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2302107,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2301406,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2309607,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,505.0
2307650,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,2437.0,129.72282608695653,0.0
2305308,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2308203,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2311108,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2305001,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2303204,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2311306,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,160.0
2310258,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2304350,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2303931,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2312908,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2307635,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2303402,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
2308104,CE,16415.07608695652,47671.141304347824,809.2119565217391,0.79,33.32,98.0,55.39,305.1195652173913,0.0,129.72282608695653,0.0
5200605,GO,3626.0,10013.0,2595.0,0.94049,32.0,98.96,30.2,148.0,0.0,443.0,0.0
5221403,GO,50654.0,141568.0,713.0,0.94136,32.0,95.21,36.11,518.0,0.0,319.0,0.0
5200555,GO,2161.0,6052.0,500.0,0.93721,32.0,100.79,32.92,6.0,0.0,2.0,0.0
5201405,GO,186221.0,522397.0,280.0,0.96326,32.0,96.21,31.9,1068.0,0.0,773.0,0.0
5215603,GO,12087.0,34693.0,3143.0,0.9041,32.0,101.04,39.65,152.0,0.0,205.0,0.0
5205307,GO,3485.0,9548.0,6949.0,0.84235,32.0,105.86,40.92,81.0,0.0,5448.0,1960.0
5209903,GO,3557.0,10564.0,1547.0,0.87717,32.0,102.37,42.3,97.0,0.0,234.0,66.0
5218052,GO,1482.0,4066.0,606.0,0.90118,32.0,106.39,32.94,0.0,0.0,0.0,0.0
5222054,GO,3144.0,8665.0,734.0,0.90866,32.0,105.29,38.15,25.0,0.0,0.0,0.0
5218300,GO,11972.0,34764.0,2077.0,0.90615,32.0,99.22,32.54,36.0,0.0,232.0,191.0
5218805,GO,80451.0,224756.0,8374.0,0.95327,32.0,100.45,33.34,298.0,0.0,0.0,0.0
5213756,GO,4424.0,12424.0,1870.0,0.92203,32.0,103.59,32.89,83.0,0.0,0.0,0.0
5208004,GO,40745.0,114798.0,5804.0,0.94292,32.0,97.64,34.93,535.0,0.0,102.0,0.0
2111003,MA,5903.0,18536.0,650.0,0.81738,32.0,99.68,46.81,15.0,0.0,5179.0,0.0
2101806,MA,1756.0,5449.0,1785.0,0.78439,32.0,105.68,47.04,14.0,0.0,0.0,0.0
2101509,MA,6226.0,18957.0,2209.0,0.83475,32.0,98.95,45.1,32.0,0.0,3.0,0.0
2111953,MA,1566.0,4985.0,862.0,0.76194,32.0,103.8,51.13,0.0,0.0,0.0,0.0
2100709,MA,8159.0,25312.0,940.0,0.78023,32.0,103.47,44.48,19.0,0.0,6910.0,1274.0
2110906,MA,3808.0,12063.0,2284.0,0.74844,32.0,102.79,51.69,22.0,0.0,0.0,0.0
2113009,MA,9768.0,30813.0,1193.0,0.76603,32.0,98.33,43.96,17.0,0.0,0.0,0.0
2106003,MA,3659.0,11295.0,322.0,0.78293,32.0,95.42,47.7,13.0,0.0,1616.0,0.0
2107704,MA,5883.0,18261.0,531.0,0.76381,32.0,97.13,45.19,4.0,0.0,0.0,0.0
2102804,MA,7811.0,23896.0,6268.0,0.87746,32.0,103.64,46.46,68.0,0.0,0.0,0.0
2111706,MA,6243.0,19474.0,394.0,0.78724,32.0,100.66,43.32,22.0,0.0,9247.0,153.0
2101939,MA,1803.0,5840.0,247.0,0.82328,32.0,99.79,45.29,4.0,0.0,0.0,0.0
2111052,MA,3207.0,9904.0,2052.0,0.86646,32.0,107.63,42.82,1.0,0.0,0.0,0.0
3171204,MG,45984.0,128987.0,71.0,0.96422,32.0,93.72,35.26,112.0,0.0,0.0,0.0
3120870,MG,2441.0,7401.0,571.0,0.82657,32.0,101.3,51.7,2.0,0.0,0.0,0.0
3143153,MG,1454.0,4381.0,386.0,0.79844,32.0,109.82,59.91,0.0,0.0,8.0,0.0
3111408,MG,3032.0,8436.0,1264.0,0.92526,32.0,107.2,38.87,13.0,0.0,0.0,0.0
3170750,MG,2478.0,6956.0,652.0,0.94099,32.0,107.78,36.99,58.0,0.0,79.0,0.0
3112307,MG,14149.0,39460.0,965.0,0.87502,32.0,97.62,41.39,23.0,0.0,2056.0,0.0
3165578,MG,2091.0,6194.0,151.0,0.92466,32.0,107.0,36.94,2.0,0.0,0.0,0.0
3149705,MG,4467.0,12245.0,249.0,0.93878,32.0,101.02,41.42,7.0,0.0,19.0,0.0
3148756,MG,2365.0,7319.0,174.0,0.88844,32.0,106.43,42.76,0.0,0.0,2.0,0.0
3154507,MG,2761.0,8754.0,1316.0,0.84399,32.0,101.8,52.18,7.0,0.0,497.0,0.0
3166808,MG,4018.0,11770.0,1295.0,0.94445,32.0,101.11,35.75,2.0,0.0,33.0,0.0
3126208,MG,2737.0,7903.0,3686.0,0.85679,32.0,111.58,44.95,3.0,0.0,0.0,0.0
3132305,MG,3497.0,10426.0,481.0,0.7976,32.0,95.31,44.42,17.0,0.0,9.0,0.0
3123700,MG,4718.0,13602.0,187.0,0.87901,32.0,91.51,39.18,3.0,0.0,0.0,0.0
3147006,MG,32736.0,93466.0,8231.0,0.95244,32.0,98.04,40.75,109.0,0.0,2833.0,334.0
3136579,MG,1232.0,3621.0,541.0,0.81691,32.0,104.85,50.26,0.0,0.0,0.0,0.0
3170008,MG,3598.0,11694.0,821.0,0.87042,32.0,101.86,53.99,0.0,0.0,724.0,0.0
3101003,MG,4185.0,14031.0,1257.0,0.81432,32.0,103.49,53.29,5.0,0.0,0.0,0.0
3140902,MG,6209.0,18482.0,267.0,0.87974,32.0,97.38,47.2,20.0,0.0,0.0,0.0
3166501,MG,1251.0,3792.0,219.0,0.7769,32.0,96.07,58.83,2.0,0.0,28.0,0.0
3162559,MG,3922.0,11239.0,143.0,0.9098,32.0,102.16,39.25,1.0,0.0,7.0,0.0
3157658,MG,1925.0,5938.0,276.0,0.79147,32.0,98.0,47.03,1239.0,1206.0,510.0,0.0
3125101,MG,18330.0,53188.0,245.0,0.96384,32.0,100.95,45.16,57.0,0.0,0.0,0.0
3162922,MG,10617.0,31236.0,72.0,0.93478,32.0,114.19,39.98,352.0,0.0,0.0,0.0
5003702,MS,85947.0,241107.0,4062.0,0.95969,32.0,96.86,40.49,11816.0,8104.0,29.0,0.0
5007901,MS,16548.0,47024.0,5266.0,0.93724,32.0,101.36,39.38,3308.0,1640.0,0.0,0.0
5003488,MS,3637.0,10623.0,2432.0,0.90446,32.0,112.16,42.52,2442.0,2343.0,0.0,0.0
5002100,MS,7231.0,21442.0,4899.0,0.92735,32.0,100.05,48.5,363.0,266.0,0.0,0.0
5007935,MS,5241.0,14442.0,4186.0,0.91809,32.0,105.17,27.75,10.0,0.0,2.0,0.0
5003256,MS,9394.0,25947.0,4159.0,0.93351,32.0,103.02,33.28,24.0,0.0,0.0,0.0
5005152,MS,2385.0,6713.0,1569.0,0.89235,32.0,96.81,38.91,759.0,554.0,0.0,0.0
5005400,MS,15753.0,44886.0,5397.0,0.95599,32.0,102.46,30.64,826.0,294.0,125.0,125.0
5007695,MS,10670.0,29456.0,3850.0,0.95735,32.0,100.41,33.29,126.0,0.0,0.0,0.0
5106190,MT,1506.0,4234.0,2386.0,0.91,32.0,106.78,37.26,7.0,0.0,0.0,0.0
5104609,MT,4293.0,12194.0,8699.0,0.93528,32.0,104.24,32.77,21.0,0.0,0.0,0.0
5107180,MT,3504.0,10015.0,11355.0,0.91649,32.0,103.37,34.01,940.0,921.0,0.0,0.0
5104559,MT,1741.0,5003.0,4522.0,0.89914,32.0,106.08,34.2,2.0,0.0,0.0,0.0
5106265,MT,2225.0,6488.0,5801.0,0.94699,32.0,109.24,33.46,14.0,0.0,0.0,0.0
5100409,MT,4583.0,12979.0,3858.0,0.9413,32.0,109.54,39.76,13.0,0.0,0.0,0.0
5106182,MT,2360.0,6622.0,4780.0,0.8995,32.0,111.48,29.79,314.0,306.0,0.0,0.0
5107859,MT,4639.0,13106.0,16682.0,0.91679,32.0,116.69,35.44,1105.0,520.0,0.0,0.0
5102694,MT,1567.0,4461.0,3449.0,0.91087,32.0,110.27,37.18,72.0,14.0,0.0,0.0
5107958,MT,38055.0,105870.0,11637.0,0.94416,32.0,98.53,34.16,1785.0,1501.0,0.0,0.0
5101704,MT,10550.0,29255.0,5977.0,0.90704,32.0,103.28,37.43,529.0,396.0,208.0,0.0
5105101,MT,12121.0,34685.0,22633.0,0.93071,32.0,104.66,33.36,1550.0,1318.0,0.0,0.0
5107602,MT,86838.0,242747.0,4824.0,0.9544,32.0,98.92,35.23,1070.0,561.0,0.0,0.0
5103379,MT,3885.0,10994.0,9470.0,0.91775,32.0,109.69,28.25,85.0,80.0,0.0,0.0
5105150,MT,16708.0,45594.0,26397.0,0.93163,32.0,102.68,37.36,1562.0,1295.0,0.0,0.0
5104104,MT,10908.0,30993.0,4725.0,0.94027,32.0,101.68,36.87,215.0,148.0,0.0,0.0
5103502,MT,7504.0,21790.0,8263.0,0.93617,32.0,102.67,33.54,80.0,18.0,0.0,0.0
5108402,MT,103287.0,298978.0,724.0,0.95519,32.0,97.02,32.11,459.0,0.0,1841.0,0.0
1506104,PA,3528.0,10818.0,259.0,0.86478,32.0,102.1,44.62,3.0,0.0,3.0,0.0
1507466,PA,1456.0,4426.0,196.0,0.90833,32.0,106.72,44.78,1.0,0.0,0.0,0.0
1502202,PA,23060.0,70224.0,621.0,0.90062,32.0,95.3,40.35,105.0,0.0,13.0,0.0
1507102,PA,5177.0,16651.0,464.0,0.91007,32.0,103.42,44.49,6.0,0.0,0.0,0.0
1506112,PA,3649.0,11520.0,303.0,0.81625,32.0,103.03,40.64,12.0,0.0,9.0,0.0
1506609,PA,8460.0,24551.0,458.0,0.84046,32.0,97.36,39.0,398.0,0.0,123.0,0.0
1508209,PA,15791.0,50779.0,402.0,0.91595,32.0,102.22,39.88,28.0,0.0,20.0,0.0
1502707,PA,15172.0,44534.0,5829.0,0.89502,32.0,101.64,45.31,107.0,0.0,0.0,0.0
1504109,PA,2495.0,8075.0,324.0,0.91895,32.0,104.72,44.69,1.0,0.0,287.0,0.0
1506161,PA,6503.0,18370.0,4115.0,0.87816,32.0,102.85,38.73,36.0,0.0,0.0,0.0
1506187,PA,15285.0,52884.0,8246.0,0.8954,32.0,106.08,33.57,109.0,66.0,0.0,0.0
2507903,PB,3316.0,9999.0,79.0,0.72904,32.0,96.04,47.93,3.0,0.0,0.0,0.0
2514453,PB,1956.0,5877.0,101.0,0.69281,32.0,102.16,44.93,12.0,0.0,0.0,0.0
2501351,PB,1395.0,4143.0,132.0,0.81007,32.0,98.66,44.77,8.0,0.0,0.0,0.0
2513703,PB,49517.0,149240.0,719.0,0.85624,32.0,92.61,35.06,322.0,0.0,0.0,0.0
2505709,PB,3581.0,10340.0,174.0,0.71882,32.0,100.54,54.47,7.0,0.0,796.0,0.0
2512408,PB,4802.0,14213.0,71.0,0.85248,32.0,98.98,47.09,0.0,0.0,0.0,0.0
2509008,PB,3577.0,10434.0,352.0,0.7337,32.0,100.23,48.38,0.0,0.0,217.0,161.0
2500403,PB,6993.0,20972.0,128.0,0.78214,32.0,97.27,46.59,10.0,0.0,0.0,0.0
2505204,PB,2198.0,6730.0,42.0,0.75704,32.0,97.71,45.41,6.0,0.0,0.0,0.0
2502052,PB,1124.0,3504.0,57.0,0.75633,32.0,96.52,47.32,0.0,0.0,0.0,0.0
2507101,PB,6058.0,18376.0,146.0,0.72787,32.0,99.93,49.36,29.0,0.0,0.0,0.0
2500502,PB,4425.0,13700.0,111.0,0.73455,32.0,96.38,46.77,7.0,0.0,0.0,0.0
2502409,PB,3349.0,10237.0,227.0,0.79429,32.0,99.34,47.6,8.0,0.0,0.0,0.0
2512002,PB,5759.0,17463.0,624.0,0.81486,32.0,99.51,50.68,11.0,0.0,0.0,0.0
2509339,PB,1488.0,4571.0,37.0,0.76535,32.0,101.37,43.65,1.0,0.0,14.0,14.0
2512507,PB,16565.0,47617.0,403.0,0.842,32.0,97.37,46.97,20.0,0.0,0.0,0.0
2513505,PB,1616.0,5003.0,405.0,0.72856,32.0,101.2,57.75,0.0,0.0,0.0,0.0
2500536,PB,1999.0,5574.0,310.0,0.80219,32.0,100.22,46.47,0.0,0.0,0.0,0.0
2606101,PE,10182.0,29339.0,235.0,0.77897,32.0,95.18,45.1,36.0,0.0,105.0,0.0
2601706,PE,29197.0,79394.0,647.0,0.82073,32.0,92.53,45.44,99.0,0.0,20.0,0.0
2614006,PE,5578.0,18207.0,1535.0,0.79369,32.0,100.43,48.85,8.0,0.0,0.0,0.0
2615102,PE,2153.0,6505.0,151.0,0.7201,32.0,98.87,49.09,8.0,0.0,14.0,0.0
2616001,PE,5797.0,17228.0,336.0,0.80083,32.0,95.17,45.41,0.0,0.0,37.0,0.0
2608800,PE,13932.0,39464.0,189.0,0.81947,32.0,91.08,47.52,36.0,0.0,166.0,0.0
2615003,PE,8905.0,24673.0,475.0,0.83692,32.0,95.54,45.93,29.0,0.0,0.0,0.0
2616100,PE,2958.0,9164.0,476.0,0.81078,32.0,97.52,51.97,26.0,0.0,3.0,0.0
2605301,PE,10157.0,31822.0,1337.0,0.79081,32.0,96.88,49.76,22.0,0.0,122.0,0.0
2602308,PE,13257.0,37445.0,393.0,0.78791,32.0,95.29,46.43,22.0,0.0,0.0,0.0
2612455,PE,4366.0,13835.0,1246.0,0.79103,32.0,103.75,53.11,8.0,0.0,0.0,0.0
2604205,PE,10858.0,32063.0,209.0,0.78703,32.0,91.9,43.98,36.0,0.0,0.0,0.0
2608255,PE,3812.0,11513.0,121.0,0.77061,32.0,97.45,47.3,4.0,0.0,111.0,0.0
2611408,PE,4490.0,13825.0,113.0,0.81133,32.0,99.6,38.01,1.0,0.0,0.0,0.0
2610806,PE,7725.0,22775.0,923.0,0.7558,32.0,102.75,45.24,0.0,0.0,27.0,0.0
2607802,PE,5143.0,15476.0,163.0,0.78351,32.0,112.97,38.86,8.0,0.0,0.0,0.0
2613107,PE,13465.0,37043.0,382.0,0.77063,32.0,94.63,46.51,66.0,0.0,371.0,0.0
2616209,PE,7860.0,21914.0,196.0,0.80581,32.0,97.47,46.89,29.0,0.0,0.0,0.0
2612471,PE,3982.0,11567.0,115.0,0.8247,32.0,95.39,47.45,12.0,0.0,22.0,0.0
2602100,PE,15188.0,44205.0,792.0,0.74453,32.0,91.57,51.21,133.0,0.0,6477.0,0.0
2612901,PE,3851.0,13105.0,160.0,0.69167,32.0,97.72,41.54,4.0,0.0,131.0,0.0
2605905,PE,6189.0,18195.0,258.0,0.7625,32.0,96.7,39.15,16.0,0.0,3.0,0.0
2607505,PE,10727.0,32603.0,1062.0,0.70338,32.0,99.65,43.71,41.0,0.0,2888.0,0.0
2613800,PE,5669.0,16667.0,113.0,0.769,32.0,95.95,43.41,2.0,0.0,0.0,0.0
2604155,PE,4210.0,12965.0,116.0,0.75297,32.0,98.58,53.06,4.0,0.0,0.0,0.0
2607653,PE,11542.0,34889.0,304.0,0.75221,32.0,95.83,43.68,11.0,0.0,0.0,0.0
2603702,PE,7838.0,22630.0,423.0,0.75408,32.0,108.8,49.58,19.0,0.0,0.0,0.0
2604106,PE,138486.0,376443.0,923.0,0.89187,32.0,88.9,40.45,599.0,0.0,142.0,0.0
2600203,PE,5813.0,18641.0,1491.0,0.81881,32.0,99.27,47.85,7.0,0.0,1033.0,0.0
2609105,PE,3841.0,11327.0,62.0,0.78683,32.0,91.47,47.05,4.0,0.0,0.0,0.0
2612406,PE,6603.0,18622.0,268.0,0.79228,32.0,94.36,47.96,59.0,0.0,0.0,0.0
2613503,PE,11524.0,34812.0,1474.0,0.80229,32.0,96.7,49.99,492.0,0.0,114.0,0.0
2601201,PE,27693.0,76761.0,344.0,0.87666,32.0,89.07,44.19,501.0,0.0,4.0,0.0
2608404,PE,4791.0,13648.0,148.0,0.72796,32.0,96.12,52.86,2.0,0.0,0.0,0.0
2603801,PE,6031.0,18307.0,337.0,0.75467,32.0,98.55,48.58,22.0,0.0,1293.0,0.0
2606309,PE,2257.0,6945.0,522.0,0.79915,32.0,101.07,50.69,2.0,0.0,0.0,0.0
2610608,PE,18912.0,56596.0,270.0,0.83718,32.0,94.4,38.55,47.0,0.0,0.0,0.0
2612703,PE,4940.0,14007.0,92.0,0.75223,32.0,96.87,50.31,7.0,0.0,0.0,0.0
2613909,PE,32415.0,92119.0,2980.0,0.84539,32.0,89.95,43.57,695.0,0.0,490.0,0.0
2604601,PE,8301.0,24516.0,90.0,0.80941,32.0,91.56,45.4,3.0,0.0,0.0,0.0
2610202,PE,8199.0,22985.0,380.0,0.70626,32.0,94.46,55.09,8.0,0.0,387.0,0.0
2206308,PI,406.0,1313.0,93.0,0.79207,32.0,100.0,47.54,0.0,0.0,0.0,0.0
2207801,PI,7306.0,21051.0,1941.0,0.77186,32.0,92.6,47.07,628.0,0.0,1613.0,147.0
2201051,PI,2352.0,7452.0,1691.0,0.68701,32.0,103.89,40.94,2.0,0.0,532.0,526.0
2209807,PI,1568.0,4823.0,150.0,0.79201,32.0,99.79,44.52,0.0,0.0,0.0,0.0
2203008,PI,2301.0,7340.0,1203.0,0.79274,32.0,110.71,47.99,2.0,0.0,0.0,0.0
2205557,PI,2533.0,8248.0,394.0,0.7746,32.0,102.85,50.74,0.0,0.0,0.0,0.0
2210003,PI,7165.0,21408.0,1527.0,0.82989,32.0,96.06,44.02,23.0,0.0,2150.0,613.0
2201309,PI,1011.0,3261.0,2169.0,0.83825,32.0,106.98,49.79,0.0,0.0,51.0,0.0
2203420,PI,1318.0,4074.0,849.0,0.76452,32.0,104.47,47.4,1.0,0.0,0.0,0.0
2202729,PI,2207.0,6385.0,325.0,0.69245,32.0,98.82,42.47,0.0,0.0,0.0,0.0
2204659,PI,2778.0,9266.0,130.0,0.80168,32.0,101.74,44.33,30.0,0.0,0.0,0.0
2202554,PI,1607.0,5032.0,499.0,0.75146,32.0,103.68,46.37,2.0,0.0,362.0,0.0
2206670,PI,2078.0,6416.0,328.0,0.72257,32.0,103.19,47.01,10.0,0.0,9.0,0.0
2202539,PI,1909.0,5628.0,471.0,0.68737,32.0,102.66,48.81,0.0,0.0,0.0,0.0
2210623,PI,982.0,3196.0,893.0,0.81077,32.0,111.91,42.95,0.0,0.0,0.0,0.0
2201200,PI,14533.0,47920.0,1723.0,0.75037,32.0,100.66,43.92,21.0,0.0,0.0,0.0
2205573,PI,1996.0,6309.0,156.0,0.75882,32.0,97.35,51.02,681.0,0.0,0.0,0.0
2210508,PI,4400.0,13748.0,518.0,0.76656,32.0,96.89,47.79,6.0,0.0,0.0,0.0
2205706,PI,9387.0,30604.0,1074.0,0.77579,32.0,102.57,43.83,26.0,0.0,0.0,0.0
2208858,PI,1292.0,4165.0,2221.0,0.83488,32.0,111.1,39.13,0.0,0.0,0.0,0.0
2206654,PI,1375.0,4361.0,2208.0,0.80779,32.0,112.79,42.24,8.0,0.0,0.0,0.0
2210607,PI,13117.0,38843.0,2415.0,0.85818,32.0,97.1,40.67,137.0,0.0,2384.0,2231.0
2211357,PI,1657.0,5045.0,450.0,0.73498,32.0,103.01,44.37,3.0,0.0,1390.0,1252.0
2203701,PI,13333.0,40863.0,909.0,0.78036,32.0,97.18,46.77,20.0,0.0,1207.0,55.0
2203206,PI,3644.0,11248.0,2345.0,0.87406,32.0,101.97,48.02,12.0,0.0,0.0,0.0
2208551,PI,768.0,2364.0,1168.0,0.79514,32.0,106.82,47.56,0.0,0.0,0.0,0.0
2205524,PI,1705.0,5376.0,1284.0,0.86596,32.0,113.3,48.21,0.0,0.0,23.0,0.0
2205565,PI,1622.0,4995.0,1331.0,0.78918,32.0,107.78,50.0,7.0,0.0,0.0,0.0
2207504,PI,4296.0,13260.0,1494.0,0.75796,32.0,97.88,47.77,15.0,0.0,163.0,0.0
2203750,PI,1743.0,5280.0,713.0,0.74231,32.0,107.3,49.12,32.0,0.0,1952.0,1161.0
